resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
100475,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,89686.48,89686.48,89686.48,89686.48,1,AOA,60647.64,0.6762,117,117,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
11002,"ELETRODO REVESTIDO AWS - E6013, DIAMETRO IGUAL A 2,50 MM",Material,General,KG,4546.59,4546.59,4546.59,4546.59,1,AOA,227.78,0.0501,116,116,"Cercas, Protetores e Alambrados",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Cercas, Protetores e Alambrados","Cercas, Protetores e Alambrados"
90778,ENGENHEIRO CIVIL DE OBRA PLENO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,14845.97,14845.97,14845.97,14845.97,1,AOA,1429.91,0.0963,116,116,"Estacas Broca, Strauss e Escavada com Fluido Estabilizante",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estacas Broca, Strauss e Escavada com Fluido Estabilizante","Estacas Broca, Strauss e Escavada com Fluido Estabilizante"
87292,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,61544.64,61544.64,61544.64,61544.64,1,AOA,1947.86,0.0317,112,112,Alvenaria de Vedação,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Alvenaria de Vedação,Alvenaria de Vedação
4221,OLEO DIESEL COMBUSTIVEL COMUM METROPOLITANO S-10 OU S-500,Material,General,L,809.18,809.18,809.18,809.18,1,AOA,29879.17,36.9252,110,110,"Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos Equipamentos",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos E","Depreciação, Juros, Impostos e Seguros, Manutenção e Materiais na Operação dos E"
4720,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",Material,General,M3,17423.97,17423.97,17423.97,17423.97,1,AOA,13684.0,0.7854,103,103,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
11950,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",Material,General,UN,30.34,30.34,30.34,30.34,1,AOA,93.12,3.0695,103,103,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
92767,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 4,2 MM - MONTAGEM. AF_06/2022",Abstract Material,General,KG,1962.27,1962.27,1962.27,1962.27,1,AOA,71040.02,36.203,103,103,Estruturas Pré-Fabricadas e Pré-Moldadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estruturas Pré-Fabricadas e Pré-Moldadas,Estruturas Pré-Fabricadas e Pré-Moldadas
91285,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - CHI DIURNO. AF_08/2015",Equipment,General,CHI,152.99,152.99,152.99,152.99,1,AOA,60.13,0.3927,102,102,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
89036,"TRATOR DE PNEUS, POTÊNCIA 85 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.675 KG - CHI DIURNO. AF_06/2014",Equipment,General,CHI,4736.25,4736.25,4736.25,4736.25,1,AOA,178.5,0.0377,101,101,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
89035,"TRATOR DE PNEUS, POTÊNCIA 85 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.675 KG - CHP DIURNO. AF_06/2014",Equipment,General,CHP,15854.92,15854.92,15854.92,15854.92,1,AOA,80.58,0.0051,101,101,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
13348,"ARRUELA EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM",Material,General,UN,214.94,214.94,214.94,214.94,1,AOA,6221.74,28.9465,101,101,Eletrocalhas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Eletrocalhas,Eletrocalhas
37372,EXAMES - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Labor,Labor,H,144.14,144.14,144.14,144.14,1,AOA,144.14,1.0,96,96,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
37373,SEGURO - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Labor,Labor,H,1.26,1.26,1.26,1.26,1,AOA,1.26,1.0,96,96,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
97738,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 10 A 30 LITROS, TAXA DE FIBRA DE POLIPROPILENO APROXIMADA DE 6 KG/M³. AF_03/2024_PS",Abstract Material,General,M3,463646.32,463646.32,463646.32,463646.32,1,AOA,9788.47,0.0211,95,95,Fossas e Sumidouros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fossas e Sumidouros,Fossas e Sumidouros
101624,"PREPARO DE FUNDO DE VALA COM LARGURA MAIOR OU IGUAL A 1,5 M E MENOR QUE 2,5 M, COM CAMADA DE BRITA, LANÇAMENTO MECANIZADO. AF_08/2020",Abstract Material,General,M3,26971.06,26971.06,26971.06,26971.06,1,AOA,34748.56,1.2884,94,94,Fossas e Sumidouros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fossas e Sumidouros,Fossas e Sumidouros
39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",Material,General,UN,27.82,27.82,27.82,27.82,1,AOA,37.28,1.3315,93,93,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas
40863,EXAMES - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Material,General,MES,27254.27,27254.27,27254.27,27254.27,1,AOA,27254.27,1.0,92,92,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
40864,SEGURO - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Material,General,MES,1.26,1.26,1.26,1.26,1,AOA,1.26,1.0,92,92,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
5921,"GRADE DE DISCO REBOCÁVEL COM 20 DISCOS 24"" X 6 MM COM PNEUS PARA TRANSPORTE - CHP DIURNO. AF_06/2014",Equipment,General,CHP,745.96,745.96,745.96,745.96,1,AOA,3.79,0.0058,86,86,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
5923,"GRADE DE DISCO REBOCÁVEL COM 20 DISCOS 24"" X 6 MM COM PNEUS PARA TRANSPORTE - CHI DIURNO. AF_06/2014",Equipment,General,CHI,464.02,464.02,464.02,464.02,1,AOA,20.26,0.0436,86,86,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
90651,"BOMBA CENTRÍFUGA MONOESTÁGIO COM MOTOR ELÉTRICO MONOFÁSICO, POTÊNCIA 15 HP, DIÂMETRO DO ROTOR 173 MM, HM/Q = 30 MCA / 90 M3/H A 45 MCA / 55 M3/H - CHI DIURNO. AF_06/2015",Equipment,General,CHI,107.47,107.47,107.47,107.47,1,AOA,44.77,0.4159,85,85,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
90650,"BOMBA CENTRÍFUGA MONOESTÁGIO COM MOTOR ELÉTRICO MONOFÁSICO, POTÊNCIA 15 HP, DIÂMETRO DO ROTOR 173 MM, HM/Q = 30 MCA / 90 M3/H A 45 MCA / 55 M3/H - CHP DIURNO. AF_06/2015",Equipment,General,CHP,1077.22,1077.22,1077.22,1077.22,1,AOA,81.51,0.0757,85,85,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
367,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",Material,General,M3,14088.62,14088.62,14088.62,14088.62,1,AOA,8371.85,0.5942,84,84,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),Material,General,KG,3086.27,3086.27,3086.27,3086.27,1,AOA,300.71,0.0962,83,83,Acessibilidade,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Acessibilidade,Acessibilidade
7258,TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C),Material,General,UN,75.86,75.86,75.86,75.86,1,AOA,63447.36,836.3653,83,83,Alvenarias Diversas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Alvenarias Diversas,Alvenarias Diversas
44027,"TALA PARA EMENDA DE ELETROCALHA, SIMPLES / RETA, LISA OU PERFURADA, EM CHAPA DE ACO GALVANIZADO #22, ALTURA 50 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,AOA,0.0,4.3377,77,77,Eletrocalhas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Eletrocalhas,Eletrocalhas
43965,"PARAFUSO, EM ACO ZINCADO, CABECA LENTILHA AUTOTRAVANTE DIAMETRO 5/16"" X 1""",Material,General,UN,0.0,0.0,0.0,0.0,0,AOA,0.0,18.2182,77,77,Eletrocalhas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Eletrocalhas,Eletrocalhas
93282,"GUINCHO ELÉTRICO DE COLUNA, CAPACIDADE 400 KG, COM MOTO FREIO, MOTOR TRIFÁSICO DE 1,25 CV - CHI DIURNO. AF_03/2016",Equipment,General,CHI,2234.1,2234.1,2234.1,2234.1,1,AOA,42.16,0.0186,77,77,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
93281,"GUINCHO ELÉTRICO DE COLUNA, CAPACIDADE 400 KG, COM MOTO FREIO, MOTOR TRIFÁSICO DE 1,25 CV - CHP DIURNO. AF_03/2016",Equipment,General,CHP,2340.31,2340.31,2340.31,2340.31,1,AOA,32.62,0.0138,77,77,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
37370,ALIMENTACAO - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Labor,Labor,H,60.69,60.69,60.69,60.69,1,AOA,60.69,1.0,75,75,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
37371,TRANSPORTE - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Labor,Labor,H,91.03,91.03,91.03,91.03,1,AOA,91.03,1.0,75,75,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
91277,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - CHP DIURNO. AF_08/2015",Equipment,General,CHP,1020.33,1020.33,1020.33,1020.33,1,AOA,40.01,0.0394,74,74,Aterro e Reaterro de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Aterro e Reaterro de Valas,Aterro e Reaterro de Valas
88830,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - CHP DIURNO. AF_05/2023",Equipment,General,CHP,216.2,216.2,216.2,216.2,1,AOA,131.42,0.6083,74,74,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
88831,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - CHI DIURNO. AF_05/2023",Equipment,General,CHI,53.1,53.1,53.1,53.1,1,AOA,68.38,1.2878,74,74,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
90586,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015",Equipment,General,CHP,150.46,150.46,150.46,150.46,1,AOA,103.49,0.6879,73,73,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
87369,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",Abstract Material,General,M3,74438.45,74438.45,74438.45,74438.45,1,AOA,1919.8,0.0258,73,73,Alvenaria de Vedação,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Alvenaria de Vedação,Alvenaria de Vedação
863,CABO DE COBRE NU 35 MM2 MEIO-DURO,Material,General,M,4831.07,4831.07,4831.07,4831.07,1,AOA,46941.88,9.7167,72,72,Postes de Concreto e Metálicos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Postes de Concreto e Metálicos,Postes de Concreto e Metálicos
40862,ALIMENTACAO - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Material,General,MES,11384.18,11384.18,11384.18,11384.18,1,AOA,11384.18,1.0,72,72,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
40861,TRANSPORTE - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES),Material,General,MES,17279.84,17279.84,17279.84,17279.84,1,AOA,17279.84,1.0,72,72,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
88261,CARPINTEIRO DE ESQUADRIAS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2634.9,2634.9,2634.9,2634.9,1,AOA,5235.86,1.9871,71,71,Esquadrias - Janelas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Janelas,Esquadrias - Janelas
39996,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",Material,General,M,447.58,447.58,447.58,447.58,1,AOA,221.77,0.4952,70,70,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
90587,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015",Equipment,General,CHI,61.95,61.95,61.95,61.95,1,AOA,105.52,1.7046,68,68,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
97736,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO ACIMA DE 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Abstract Material,General,M3,175590.04,175590.04,175590.04,175590.04,1,AOA,186596.41,1.0627,68,68,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
11267,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",Material,General,UN,188.39,188.39,188.39,188.39,1,AOA,613.32,3.2558,67,67,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
103242,"MISTURADOR PARA PREPARO DE LAMA ESTABILIZANTE COM CAPACIDADE DE *4000* L, COM BOMBA CENTRÍFUGA 5,5 HP A 23,07 HP, PARA SISTEMA DE FURO DIRECIONAL - CHP DIURNO. AF_05/2023",Equipment,General,CHP,0.0,0.0,0.0,0.0,0,AOA,0.0,0.1943,66,66,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
10527,"LOCACAO DE ANDAIME METALICO TUBULAR DE ENCAIXE, TIPO DE TORRE, CADA PAINEL COM LARGURA DE 1 ATE 1,5 M E ALTURA DE *1,00* M, INCLUINDO DIAGONAL, BARRAS DE LIGACAO, SAPATAS OU RODIZIOS E DEMAIS ITENS NECESSARIOS A MONTAGEM (NAO INCLUI INSTALACAO)",Material,Steel & Metal,MXMES,1384.46,1384.46,1384.46,1384.46,1,AOA,7.18,0.0049,66,66,Estruturas de Madeira,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estruturas de Madeira,Estruturas de Madeira
97735,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Abstract Material,General,M3,266755.81,266755.81,266755.81,266755.81,1,AOA,96127.09,0.3604,66,66,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
103243,"MISTURADOR PARA PREPARO DE LAMA ESTABILIZANTE COM CAPACIDADE DE *4000* L, COM BOMBA CENTRÍFUGA 5,5 HP A 23,07 HP, PARA SISTEMA DE FURO DIRECIONAL - CHI DIURNO. AF_05/2023",Equipment,General,CHI,0.0,0.0,0.0,0.0,0,AOA,0.0,0.2181,66,66,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
100308,MECÂNICO DE REFRIGERAÇÃO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2786.62,2786.62,2786.62,2786.62,1,AOA,6735.18,2.417,66,66,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
91283,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - CHP DIURNO. AF_08/2015",Equipment,General,CHP,1196.07,1196.07,1196.07,1196.07,1,AOA,105.81,0.0884,64,64,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
88256,AZULEJISTA OU LADRILHEIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2763.86,2763.86,2763.86,2763.86,1,AOA,2423.45,0.8769,63,63,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
10749,"LOCACAO DE ESCORA METALICA TELESCOPICA, COM ALTURA REGULAVEL DE *1,80* A *3,20* M, COM CAPACIDADE DE CARGA DE NO MINIMO 1000 KGF (10 KN), INCLUSO TRIPE E FORCADO",Material,Steel & Metal,UNXMES,633.44,633.44,633.44,633.44,1,AOA,666.93,1.0527,63,63,Equipamentos de Proteção Coletiva,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Equipamentos de Proteção Coletiva,Equipamentos de Proteção Coletiva
4741,"PO DE PEDRA (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",Material,General,M3,14256.78,14256.78,14256.78,14256.78,1,AOA,1042.71,0.0731,63,63,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
37411,"TELA DE ACO SOLDADA GALVANIZADA/ZINCADA PARA ALVENARIA, FIO D = *1,24 MM, MALHA 25 X 25 MM",Material,General,M2,2808.12,2808.12,2808.12,2808.12,1,AOA,417.03,0.1486,63,63,Massa Única Externa,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Massa Única Externa,Massa Única Externa
91278,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - CHI DIURNO. AF_08/2015",Equipment,General,CHI,73.33,73.33,73.33,73.33,1,AOA,25.21,0.3427,62,62,Lastro,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Lastro,Lastro
96536,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA VIGA BALDRAME, EM MADEIRA SERRADA, E=25 MM, 4 UTILIZAÇÕES. AF_01/2024",Abstract Material,General,M2,8656.99,8656.99,8656.99,8656.99,1,AOA,14600.75,1.6866,62,62,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
91386,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - CHP DIURNO. AF_06/2014",Equipment,General,CHP,31200.3,31200.3,31200.3,31200.3,1,AOA,984.56,0.0316,62,62,Asfalto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Asfalto,Asfalto
88260,CALCETEIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2756.28,2756.28,2756.28,2756.28,1,AOA,899.25,0.3262,60,60,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
88325,VIDRACEIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2293.53,2293.53,2293.53,2293.53,1,AOA,2629.17,1.1464,60,60,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
88279,MONTADOR ELETROMECÂNICO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,3325.23,3325.23,3325.23,3325.23,1,AOA,35644.72,10.7195,59,59,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
5061,PREGO DE ACO POLIDO COM CABECA 18 X 27 (2 1/2 X 10),Material,General,KG,3034.43,3034.43,3034.43,3034.43,1,AOA,424.86,0.14,59,59,Escoramento e Preparo de Fundo de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Escoramento e Preparo de Fundo de Valas,Escoramento e Preparo de Fundo de Valas
88323,TELHADISTA COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2706.97,2706.97,2706.97,2706.97,1,AOA,935.09,0.3454,58,58,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
4425,"VIGA NAO APARELHADA *6 X 12* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,2808.12,2808.12,2808.12,2808.12,1,AOA,24945.03,8.8831,58,58,Estrutura e Trama para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estrutura e Trama para Cobertura,Estrutura e Trama para Cobertura
102486,"CONCRETO FCK = 15MPA, TRAÇO 1:3,4:3,4 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ SEIXO ROLADO) - PREPARO MANUAL. AF_05/2021",Abstract Material,General,M3,79803.08,79803.08,79803.08,79803.08,1,AOA,4632.01,0.058,57,57,Mobiliário Urbano,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Mobiliário Urbano,Mobiliário Urbano
5318,DILUENTE AGUARRAS,Material,General,L,2327.66,2327.66,2327.66,2327.66,1,AOA,72.67,0.0312,57,57,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
